agebin,month,Cases,Pop,Year,Run_Number,Sample_ID
5,1,1.451003849506,167.7,2017,0,14.0
100,1,2.170651055872,846.3666666667,2017,0,14.0
5,2,1.590729042888,168.2666666667,2017,0,14.0
100,2,2.012999802828,846.1666666667,2017,0,14.0
5,3,1.500293590128,170.3,2017,0,14.0
100,3,1.779997609556,847.5666666667,2017,0,14.0
5,4,1.563169240952,171.2333333333,2017,0,14.0
100,4,1.263075113297,847.6666666667,2017,0,14.0
5,5,1.258379682899,174.0333333333,2017,0,14.0
100,5,1.310514898971,844.8333333333,2017,0,14.0
5,6,1.24904948473,175.3333333333,2017,0,14.0
100,6,1.474747510627,841.5,2017,0,14.0
5,7,1.766567379236,179.0666666667,2017,0,14.0
100,7,3.162308223546,838.7333333333,2017,0,14.0
5,8,1.437816515565,177.7,2017,0,14.0
100,8,3.701589168981,834.8666666667,2017,0,14.0
5,9,2.011974848807,175.3666666667,2017,0,14.0
100,9,4.184380173683,837.4,2017,0,14.0
5,10,2.865420430899,178.3333333333,2017,0,14.0
100,10,2.830927914008,833.7666666667,2017,0,14.0
5,11,3.467126235366,178.9666666667,2017,0,14.0
100,11,3.001042813994,831.1,2017,0,14.0
5,12,5.216221012175,179.6,2017,0,14.0
100,12,2.797327698208,830.7333333333,2017,0,14.0
5,1,2.131286539137,176.9666666667,2018,0,14.0
100,1,1.729857785627,829.9333333333,2018,0,14.0
5,2,1.779152661562,177.8,2018,0,14.0
100,2,1.450622202829,830.3333333333,2018,0,14.0
5,3,1.507132053375,177.6,2018,0,14.0
100,3,1.40407115221,831.8666666667,2018,0,14.0
5,4,1.502619698644,178.1333333333,2018,0,14.0
100,4,1.023432826623,832.1666666667,2018,0,14.0
5,5,1.36168628931,178.7,2018,0,14.0
100,5,1.36008496955,831.9333333333,2018,0,14.0
5,6,1.179882161319,175.3,2018,0,14.0
100,6,0.9215694330633,831.7333333333,2018,0,14.0
5,7,1.038111448288,175.8,2018,0,14.0
100,7,1.257864119485,831.8333333333,2018,0,14.0
5,8,1.100433349609,176.9,2018,0,14.0
100,8,2.272179587744,829.9666666667,2018,0,14.0
5,9,2.39714114368,172.5666666667,2018,0,14.0
100,9,4.209394965321,829.5333333333,2018,0,14.0
5,10,2.644927553833,170.2,2018,0,14.0
100,10,3.926936872303,830.3333333333,2018,0,14.0
5,11,2.843786478043,171.1333333333,2018,0,14.0
100,11,3.127942157909,828.5,2018,0,14.0
5,12,6.120982468128,166.9666666667,2018,0,14.0
100,12,2.434311022982,829.6666666667,2018,0,14.0
5,1,1.596421405673,167.6666666667,2015,0,9.0
100,1,1.594012994319,839.6,2015,0,9.0
5,2,1.279454737902,171.1666666667,2015,0,9.0
100,2,1.726900476031,838.4,2015,0,9.0
5,3,0.9213592633605,171.6666666667,2015,0,9.0
100,3,1.668853401206,838.4,2015,0,9.0
5,4,0.9375617876649,168.7,2015,0,9.0
100,4,1.464407681488,839.1333333333,2015,0,9.0
5,5,0.9503304213285,166.4333333333,2015,0,9.0
100,5,1.380868935958,837.0333333333,2015,0,9.0
5,6,0.7349979877472,165.5333333333,2015,0,9.0
100,6,1.228857737035,831.6666666667,2015,0,9.0
5,7,1.352686822414,161.9,2015,0,9.0
100,7,1.431544428691,832.9,2015,0,9.0
5,8,2.370626434684,159.1,2015,0,9.0
100,8,3.561687678099,833.5,2015,0,9.0
5,9,5.422682672739,159.3,2015,0,9.0
100,9,5.282030683011,833.8333333333,2015,0,9.0
5,10,5.459077477455,160.4666666667,2015,0,9.0
100,10,4.463315075263,834.1333333333,2015,0,9.0
5,11,3.827884197235,162.1,2015,0,9.0
100,11,2.700567948632,833.4666666667,2015,0,9.0
5,12,2.265673577785,161.1,2015,0,9.0
100,12,2.091773808002,837.5666666667,2015,0,9.0
5,1,2.288879603148,159.4666666667,2016,0,9.0
100,1,2.213173286989,841.1,2016,0,9.0
5,2,1.738095313311,161,2016,0,9.0
100,2,1.928685000166,839,2016,0,9.0
5,3,1.675709456205,159.7333333333,2016,0,9.0
100,3,1.78267952241,839.4666666667,2016,0,9.0
5,4,1.493968166411,154.7333333333,2016,0,9.0
100,4,1.501107282937,842.9333333333,2016,0,9.0
5,5,1.108700379729,153.6333333333,2016,0,9.0
100,5,1.389869481325,840.3666666667,2016,0,9.0
5,6,1.529217146337,151.1666666667,2016,0,9.0
100,6,1.37321296148,841.7,2016,0,9.0
5,7,0.7915853708982,153.7,2016,0,9.0
100,7,1.835623542778,841.7666666667,2016,0,9.0
5,8,1.480888351798,156.1,2016,0,9.0
100,8,3.718731313013,840.8333333333,2016,0,9.0
5,9,3.66450548172,159.3666666667,2016,0,9.0
100,9,5.444951474667,840.1666666667,2016,0,9.0
5,10,3.586661107838,159.4333333333,2016,0,9.0
100,10,3.573020327836,837.6666666667,2016,0,9.0
5,11,2.964389853179,160.0666666667,2016,0,9.0
100,11,2.203073561192,839.4333333333,2016,0,9.0
5,12,4.524486854672,164.0333333333,2016,0,9.0
100,12,2.257910996675,840.6,2016,0,9.0
5,1,1.606964111328,166.5666666667,2017,0,9.0
100,1,1.740650944412,838.7666666667,2017,0,9.0
5,2,1.31584212184,166.4333333333,2017,0,9.0
100,2,1.843874258921,838,2017,0,9.0
5,3,1.218817532063,169.7,2017,0,9.0
100,3,1.541741387919,836.5,2017,0,9.0
5,4,0.7175152003765,169.5666666667,2017,0,9.0
100,4,1.410445393994,836.7333333333,2017,0,9.0
5,5,0.7249255478382,167.8333333333,2017,0,9.0
100,5,1.206107209437,837.2666666667,2017,0,9.0
5,6,0.8796947300434,165.9666666667,2017,0,9.0
100,6,0.9585770387203,837.7,2017,0,9.0
5,7,0.6601688191295,165.8666666667,2017,0,9.0
100,7,2.097533717752,835.2666666667,2017,0,9.0
5,8,0.8920570313931,163.6666666667,2017,0,9.0
100,8,4.003310296685,835.7666666667,2017,0,9.0
5,9,2.012456595898,163.2333333333,2017,0,9.0
100,9,4.368370493874,832.7666666667,2017,0,9.0
5,10,2.650796860456,165.2333333333,2017,0,9.0
100,10,3.757460520603,832.1666666667,2017,0,9.0
5,11,2.331802845001,166.9666666667,2017,0,9.0
100,11,2.528834571131,832.3333333333,2017,0,9.0
5,12,5.303543038666,167.4666666667,2017,0,9.0
100,12,2.000840299763,833.0666666667,2017,0,9.0
5,1,1.892322957516,167.1666666667,2018,0,9.0
100,1,1.608509235084,832.0333333333,2018,0,9.0
5,2,1.228469647467,168.3666666667,2018,0,9.0
100,2,1.245183842257,830.5333333333,2018,0,9.0
5,3,1.593253955245,168,2018,0,9.0
100,3,1.174435913563,828.7666666667,2018,0,9.0
5,4,1.281951203942,170.8333333333,2018,0,9.0
100,4,1.265317643061,826.9333333333,2018,0,9.0
5,5,1.060635410249,172.0666666667,2018,0,9.0
100,5,1.145858472213,828.2,2018,0,9.0
5,6,0.9292988702655,170.2,2018,0,9.0
100,6,0.8513632975519,828.8666666667,2018,0,9.0
5,7,0.6397273689508,171.1666666667,2018,0,9.0
100,7,0.9702754933387,827.6,2018,0,9.0
5,8,0.6471631228924,169.2,2018,0,9.0
100,8,2.384851126,826.4666666667,2018,0,9.0
5,9,1.75129956007,166.7333333333,2018,0,9.0
100,9,4.287208326161,828.6666666667,2018,0,9.0
5,10,3.599315732718,165.6333333333,2018,0,9.0
100,10,4.571503387764,827.7,2018,0,9.0
5,11,2.9217980057,162.4,2018,0,9.0
100,11,2.847091060132,829.0333333333,2018,0,9.0
5,12,5.435367286205,161.1666666667,2018,0,9.0
100,12,2.214254140854,829.7,2018,0,9.0
5,1,2.113115161657,149.7,2015,0,20.0
100,1,1.857982736081,844.7333333333,2015,0,20.0
5,2,1.536671891809,150.4333333333,2015,0,20.0
100,2,1.83011569269,844.3,2015,0,20.0
5,3,1.371877118945,150.7666666667,2015,0,20.0
100,3,1.70062389411,844.2,2015,0,20.0
5,4,1.81395855546,154.2666666667,2015,0,20.0
100,4,1.65823883377,843.7666666667,2015,0,20.0
5,5,1.247596621513,156.0333333333,2015,0,20.0
100,5,1.503306820989,841.7,2015,0,20.0
5,6,1.092347159982,155.9333333333,2015,0,20.0
100,6,1.170612917282,841.8666666667,2015,0,20.0
5,7,1.711059048772,156.4333333333,2015,0,20.0
100,7,1.95380654186,840.6666666667,2015,0,20.0
5,8,3.051839470863,159.4666666667,2015,0,20.0
100,8,3.299631357193,840.7,2015,0,20.0
5,9,4.839015126228,158.4,2015,0,20.0
100,9,5.247418668121,839.3333333333,2015,0,20.0
5,10,5.641186282039,159.6,2015,0,20.0
100,10,4.477635834366,836.9,2015,0,20.0
5,11,3.592372298241,162.5666666667,2015,0,20.0
100,11,2.488934104331,835.9,2015,0,20.0
5,12,3.393976315856,164.9,2015,0,20.0
100,12,2.219732746482,833.1333333333,2015,0,20.0
5,1,2.391304269433,167.9,2016,0,20.0
100,1,2.380180784501,833.2,2016,0,20.0
5,2,2.379964537919,168.7,2016,0,20.0
100,2,2.526810757816,833,2016,0,20.0
5,3,2.070618197322,170.4,2016,0,20.0
100,3,1.966073079035,829.2333333333,2016,0,20.0
5,4,1.742742583156,174.5333333333,2016,0,20.0
100,4,1.897746996023,827.0333333333,2016,0,20.0
5,5,1.308243773878,176.7,2016,0,20.0
100,5,1.812694271095,825.5666666667,2016,0,20.0
5,6,1.625231981277,179.6666666667,2016,0,20.0
100,6,1.83157299459,823.7,2016,0,20.0
5,7,1.807593494654,181.7333333333,2016,0,20.0
100,7,2.309002384543,822,2016,0,20.0
5,8,1.200438469648,182.4333333333,2016,0,20.0
100,8,3.394866234623,820.7,2016,0,20.0
5,9,3.406221583486,182.1666666667,2016,0,20.0
100,9,5.009542519227,820.9,2016,0,20.0
5,10,3.212681956589,185.5666666667,2016,0,20.0
100,10,3.07084211614,820.1333333333,2016,0,20.0
5,11,3.218694776297,189,2016,0,20.0
100,11,2.617660269141,818.0333333333,2016,0,20.0
5,12,3.505869939923,187.4,2016,0,20.0
100,12,2.378915697336,818.3,2016,0,20.0
5,1,2.098078012466,185.5666666667,2017,0,20.0
100,1,1.742350026034,817,2017,0,20.0
5,2,1.522488169372,183.8,2017,0,20.0
100,2,1.737458816729,819.3,2017,0,20.0
5,3,1.768030039966,185.8,2017,0,20.0
100,3,1.903675317764,818.0666666667,2017,0,20.0
5,4,1.891867831349,186.5,2017,0,20.0
100,4,1.382294274867,818.5666666667,2017,0,20.0
5,5,0.7209552526474,185.6333333333,2017,0,20.0
100,5,1.367319509387,818.6333333333,2017,0,20.0
5,6,1.126134298742,183.6666666667,2017,0,20.0
100,6,1.466696421616,821.2333333333,2017,0,20.0
5,7,2.153392314911,180.8,2017,0,20.0
100,7,2.734027057886,823.2666666667,2017,0,20.0
5,8,1.221870929003,179.2333333333,2017,0,20.0
100,8,4.188427411951,822.0666666667,2017,0,20.0
5,9,2.568518459797,180,2017,0,20.0
100,9,4.082109825686,819.6333333333,2017,0,20.0
5,10,2.566617295146,180.1333333333,2017,0,20.0
100,10,3.249390204437,820,2017,0,20.0
5,11,3.239045977592,180.3,2017,0,20.0
100,11,2.697336304933,820.9333333333,2017,0,20.0
5,12,5.167659968138,178.9333333333,2017,0,20.0
100,12,2.284959321842,820,2017,0,20.0
5,1,1.797045975924,182.8,2018,0,20.0
100,1,1.859891577624,817.7,2018,0,20.0
5,2,1.465328395367,182.6666666667,2018,0,20.0
100,2,1.520646957681,816.1,2018,0,20.0
5,3,1.468007385731,182.3333333333,2018,0,20.0
100,3,1.569281760603,814.0666666667,2018,0,20.0
5,4,1.588683307171,183.8,2018,0,20.0
100,4,1.319367431104,811.5,2018,0,20.0
5,5,0.7277505844831,183.9,2018,0,20.0
100,5,0.8860681150109,810.1333333333,2018,0,20.0
5,6,0.7857911288738,185.8,2018,0,20.0
100,6,1.035099260509,811.0333333333,2018,0,20.0
5,7,1.367773085833,186.8,2018,0,20.0
100,7,1.231636548415,810.0333333333,2018,0,20.0
5,8,1.370463140309,186.4333333333,2018,0,20.0
100,8,3.156139310449,809.5333333333,2018,0,20.0
5,9,2.41678597033,186.2666666667,2018,0,20.0
100,9,4.272272219881,805.9333333333,2018,0,20.0
5,10,3.018155574799,185.4333333333,2018,0,20.0
100,10,4.02112245746,804.8333333333,2018,0,20.0
5,11,3.565484985709,184.2666666667,2018,0,20.0
100,11,2.734138970263,805.4333333333,2018,0,20.0
5,12,6.47772565484,184.0666666667,2018,0,20.0
100,12,2.100306316279,805.2,2018,0,20.0
5,1,1.549594804645,172.7333333333,2015,0,4.0
100,1,1.849317765795,835.5333333333,2015,0,4.0
5,2,0.7032755017281,173,2015,0,4.0
100,2,1.719841858372,834.7666666667,2015,0,4.0
5,3,1.401958912611,173.5666666667,2015,0,4.0
100,3,1.867679357529,833.8333333333,2015,0,4.0
5,4,1.139067649841,170.9,2015,0,4.0
100,4,1.499003148638,836,2015,0,4.0
5,5,0.4248302578926,171.8333333333,2015,0,4.0
100,5,1.629139631987,836.4333333333,2015,0,4.0
5,6,0.4897450730205,173.9,2015,0,4.0
100,6,1.307670855895,837.3666666667,2015,0,4.0
5,7,1.599047660828,175,2015,0,4.0
100,7,1.862913250923,835.9666666667,2015,0,4.0
5,8,3.436911478639,177,2015,0,4.0
100,8,4.014025479555,836.5666666667,2015,0,4.0
5,9,7.068057611585,177.3,2015,0,4.0
100,9,6.042323103175,835.6333333333,2015,0,4.0
5,10,3.953068725765,175.4333333333,2015,0,4.0
100,10,3.286051587202,833.0666666667,2015,0,4.0
5,11,3.3982520625,175.4333333333,2015,0,4.0
100,11,2.303943157196,834.3666666667,2015,0,4.0
5,12,2.440111488104,179.5,2015,0,4.0
100,12,2.551217230037,829.8,2015,0,4.0
5,1,2.507892362773,179.5,2016,0,4.0
100,1,2.261607795954,828.4666666667,2016,0,4.0
5,2,2.138537086546,176.3666666667,2016,0,4.0
100,2,2.2318771258,828.6,2016,0,4.0
5,3,1.653454184532,176.6,2016,0,4.0
100,3,1.856831341982,825.6,2016,0,4.0
5,4,1.528068467975,175.1666666667,2016,0,4.0
100,4,1.738446053118,825.8333333333,2016,0,4.0
5,5,1.7951996997,169.4333333333,2016,0,4.0
100,5,1.510810132138,829.4666666667,2016,0,4.0
5,6,1.515421137214,168.6,2016,0,4.0
100,6,1.790438707918,829.0333333333,2016,0,4.0
5,7,1.916196808219,171.4333333333,2016,0,4.0
100,7,1.985774156637,827.1333333333,2016,0,4.0
5,8,2.345210194588,171.2,2016,0,4.0
100,8,3.772152900696,825.7,2016,0,4.0
5,9,3.070226982236,170.4,2016,0,4.0
100,9,4.980219477788,825.7333333333,2016,0,4.0
5,10,3.328482747078,171.8,2016,0,4.0
100,10,3.758024708368,825.5666666667,2016,0,4.0
5,11,2.769872844219,175.7,2016,0,4.0
100,11,2.707737028599,826.7666666667,2016,0,4.0
5,12,5.159759648144,172.1333333333,2016,0,4.0
100,12,2.246289364994,828.7,2016,0,4.0
5,1,1.88181643188,168.1,2017,0,4.0
100,1,1.815774668008,830.8666666667,2017,0,4.0
5,2,2.077526934445,169.8333333333,2017,0,4.0
100,2,1.868098651059,827.1333333333,2017,0,4.0
5,3,1.444400548935,168.4666666667,2017,0,4.0
100,3,1.548234662041,825.1333333333,2017,0,4.0
5,4,1.750249743462,166.8333333333,2017,0,4.0
100,4,1.42681550514,827.1333333333,2017,0,4.0
5,5,0.8832425773144,165.3,2017,0,4.0
100,5,1.202829223126,829.4333333333,2017,0,4.0
5,6,1.645491808653,162.6666666667,2017,0,4.0
100,6,1.551198782399,831.4,2017,0,4.0
5,7,1.745685167611,160.3,2017,0,4.0
100,7,2.245436059311,834.4333333333,2017,0,4.0
5,8,1.744234405458,160.4333333333,2017,0,4.0
100,8,4.444289323874,834.9666666667,2017,0,4.0
5,9,2.613008841872,162.9666666667,2017,0,4.0
100,9,4.026700884104,833.9333333333,2017,0,4.0
5,10,3.206332840025,163.1666666667,2017,0,4.0
100,10,3.366618584841,831.2,2017,0,4.0
5,11,3.162781208754,161.5666666667,2017,0,4.0
100,11,3.091606152244,830.3666666667,2017,0,4.0
5,12,5.188870951533,164.1333333333,2017,0,4.0
100,12,2.407884128392,828.6666666667,2017,0,4.0
5,1,2.144883394241,164.5,2018,0,4.0
100,1,1.616279520094,828.0333333333,2018,0,4.0
5,2,1.583677612245,161.3333333333,2018,0,4.0
100,2,1.582878258079,830.1333333333,2018,0,4.0
5,3,1.730214312673,161.7333333333,2018,0,4.0
100,3,1.247537103482,828.9666666667,2018,0,4.0
5,4,1.509199887514,161.2333333333,2018,0,4.0
100,4,0.9986320137978,828.4666666667,2018,0,4.0
5,5,1.211115717888,160.7333333333,2018,0,4.0
100,5,1.068792589009,831,2018,0,4.0
5,6,1.12307690084,162.5,2018,0,4.0
100,6,0.8933156849816,830.8,2018,0,4.0
5,7,0.7445940375328,163.4,2018,0,4.0
100,7,1.128850897774,829.9,2018,0,4.0
5,8,1.440589889884,160.4666666667,2018,0,4.0
100,8,3.566679973155,832.3333333333,2018,0,4.0
5,9,1.956297755241,161.7,2018,0,4.0
100,9,4.345063839108,831.6333333333,2018,0,4.0
5,10,3.936488807201,166.9,2018,0,4.0
100,10,3.543120637536,831,2018,0,4.0
5,11,2.704786583781,166.4333333333,2018,0,4.0
100,11,2.597394841723,829.1,2018,0,4.0
5,12,6.442879535258,168.0666666667,2018,0,4.0
100,12,2.539921961725,828.7,2018,0,4.0
5,1,1.629780650139,171.7,2015,0,2.0
100,1,1.894921168685,828.2666666667,2015,0,2.0
5,2,1.671117961407,174.7333333333,2015,0,2.0
100,2,2.170860917307,823.8666666667,2015,0,2.0
5,3,1.410627961159,172.5,2015,0,2.0
100,3,1.708291288465,826.1666666667,2015,0,2.0
5,4,1.058175489306,172.4666666667,2015,0,2.0
100,4,1.98609426152,827,2015,0,2.0
5,5,1.345818035305,171.7666666667,2015,0,2.0
100,5,1.41472864151,825.6,2015,0,2.0
5,6,0.7809765040874,171.3666666667,2015,0,2.0
100,6,1.123122360557,823.3,2015,0,2.0
5,7,1.203218862414,171.9,2015,0,2.0
100,7,1.460826356895,824.5333333333,2015,0,2.0
5,8,1.488927707076,171.6,2015,0,2.0
100,8,2.637560036033,825.7,2015,0,2.0
5,9,4.99218441546,170.6,2015,0,2.0
100,9,5.28135035187,829.3333333333,2015,0,2.0
5,10,5.378053635359,171.9333333333,2015,0,2.0
100,10,4.740259857848,829.0333333333,2015,0,2.0
5,11,3.972694180906,174.5666666667,2015,0,2.0
100,11,2.860271609388,829.4666666667,2015,0,2.0
5,12,2.486281961203,176.1666666667,2015,0,2.0
100,12,2.168084807694,830.5333333333,2015,0,2.0
5,1,2.261971928179,177.5,2016,0,2.0
100,1,2.167214926332,830.8666666667,2016,0,2.0
5,2,2.339743703604,176.8,2016,0,2.0
100,2,2.148864621297,832.3,2016,0,2.0
5,3,1.582171112299,176.8666666667,2016,0,2.0
100,3,2.062064308673,831.9333333333,2016,0,2.0
5,4,1.665082633495,175.3666666667,2016,0,2.0
100,4,1.896028146148,834.2,2016,0,2.0
5,5,1.341133214533,172.3666666667,2016,0,2.0
100,5,1.773962248117,836.7333333333,2016,0,2.0
5,6,1.258379682899,174.0333333333,2016,0,2.0
100,6,1.670048553497,837.8,2016,0,2.0
5,7,0.9727775007486,175.1,2016,0,2.0
100,7,1.569142565131,837.4,2016,0,2.0
5,8,1.370377391577,177.5666666667,2016,0,2.0
100,8,3.012559725903,836,2016,0,2.0
5,9,2.732035815716,178.1333333333,2016,0,2.0
100,9,4.953300841153,835.1333333333,2016,0,2.0
5,10,3.158984035254,177.1666666667,2016,0,2.0
100,10,3.720930337906,837.0666666667,2016,0,2.0
5,11,3.0393640697,176.1333333333,2016,0,2.0
100,11,2.732666946948,837.0333333333,2016,0,2.0
5,12,4.603727199137,177.0666666667,2016,0,2.0
100,12,2.01721598208,838.3666666667,2016,0,2.0
5,1,1.376579254866,176.7666666667,2017,0,2.0
100,1,2.04234293662,839.9666666667,2017,0,2.0
5,2,1.24738946557,175.5666666667,2017,0,2.0
100,2,1.76839684695,839.3666666667,2017,0,2.0
5,3,1.620343498886,172.7,2017,0,2.0
100,3,1.549248329364,840.3,2017,0,2.0
5,4,0.9945503622293,171.2666666667,2017,0,2.0
100,4,1.455963687971,844,2017,0,2.0
5,5,1.268829703331,172.6,2017,0,2.0
100,5,1.292798090726,847,2017,0,2.0
5,6,1.129375338554,172.3666666667,2017,0,2.0
100,6,1.469334606081,844.6,2017,0,2.0
5,7,1.499706543982,170.3666666667,2017,0,2.0
100,7,2.331348851323,845.4333333333,2017,0,2.0
5,8,2.027375549078,168.0333333333,2017,0,2.0
100,8,3.291266378947,846.5333333333,2017,0,2.0
5,9,2.075083218515,170.0333333333,2017,0,2.0
100,9,4.150991562754,847.0666666667,2017,0,2.0
5,10,2.551427930593,166.9,2017,0,2.0
100,10,3.553566455841,849.1,2017,0,2.0
5,11,1.753402769566,166.5333333333,2017,0,2.0
100,11,3.145319130272,851,2017,0,2.0
5,12,4.741206988692,166.8,2017,0,2.0
100,12,2.071752953343,851.5333333333,2017,0,2.0
5,1,1.315315335989,166.5,2018,0,2.0
100,1,1.7130118981,852.3,2018,0,2.0
5,2,1.450715363026,167.7333333333,2018,0,2.0
100,2,1.64459509775,850.7666666667,2018,0,2.0
5,3,1.655818454921,169,2018,0,2.0
100,3,1.546124886721,849.8666666667,2018,0,2.0
5,4,1.42829194665,170.3666666667,2018,0,2.0
100,4,1.202258616686,850.0666666667,2018,0,2.0
5,5,1.155291795731,168.5,2018,0,2.0
100,5,0.8990499079227,852.5666666667,2018,0,2.0
5,6,1.076061353087,169.6,2018,0,2.0
100,6,0.757439318113,851.3333333333,2018,0,2.0
5,7,0.9126754999161,173.3,2018,0,2.0
100,7,1.099569663405,852,2018,0,2.0
5,8,1.120491147041,173.7333333333,2018,0,2.0
100,8,2.784733437002,851.9666666667,2018,0,2.0
5,9,1.626937903464,172,2018,0,2.0
100,9,4.410790093243,855.1,2018,0,2.0
5,10,3.314335234463,172.5333333333,2018,0,2.0
100,10,4.057295406237,854.6333333333,2018,0,2.0
5,11,2.572870887816,174.9666666667,2018,0,2.0
100,11,2.859676432796,855.1666666667,2018,0,2.0
5,12,6.233396753669,175.6666666667,2018,0,2.0
100,12,2.576437084004,854.7333333333,2018,0,2.0
5,1,1.966502614319,142.3,2015,0,6.0
100,1,2.520338091999,839.9666666667,2015,0,6.0
5,2,1.911904811859,140,2015,0,6.0
100,2,2.196097008884,842.1,2015,0,6.0
5,3,1.655526392162,139.6333333333,2015,0,6.0
100,3,2.008988672867,841.8,2015,0,6.0
5,4,1.429620504379,136.1666666667,2015,0,6.0
100,4,1.874012667686,844,2015,0,6.0
5,5,1.615044280887,135.6,2015,0,6.0
100,5,1.798738376237,845.5,2015,0,6.0
5,6,0.8924205601215,136.3333333333,2015,0,6.0
100,6,1.654122043401,845.8666666667,2015,0,6.0
5,7,0.888077840209,137,2015,0,6.0
100,7,1.653665788472,846.1,2015,0,6.0
5,8,2.64428883791,138.0333333333,2015,0,6.0
100,8,2.956278964877,847.8,2015,0,6.0
5,9,5.030222609639,137.8666666667,2015,0,6.0
100,9,5.177710844204,850.6333333333,2015,0,6.0
5,10,5.861313745379,137,2015,0,6.0
100,10,4.233376406133,850.7,2015,0,6.0
5,11,3.131127394736,136,2015,0,6.0
100,11,2.947471594438,850.3333333333,2015,0,6.0
5,12,2.383224517107,132.7333333333,2015,0,6.0
100,12,2.59644321166,852.8333333333,2015,0,6.0
5,1,1.740712866187,132.8,2016,0,6.0
100,1,2.49745848123,852.5333333333,2016,0,6.0
5,2,2.284105122089,133.1666666667,2016,0,6.0
100,2,2.474043060094,850.7666666667,2016,0,6.0
5,3,3.222754783928,132.1333333333,2016,0,6.0
100,3,2.679293356836,849.1666666667,2016,0,6.0
5,4,2.12854962796,131.4666666667,2016,0,6.0
100,4,2.295687794685,847.9666666667,2016,0,6.0
5,5,1.256145551801,135.6,2016,0,6.0
100,5,2.071983262897,845.5666666667,2016,0,6.0
5,6,1.433832526207,135.7666666667,2016,0,6.0
100,6,1.887459077872,844.4333333333,2016,0,6.0
5,7,0.8793061971664,138.3666666667,2016,0,6.0
100,7,1.849271655083,842.1333333333,2016,0,6.0
5,8,1.720480769873,141.4333333333,2016,0,6.0
100,8,3.371019050479,837.3333333333,2016,0,6.0
5,9,2.261358484626,145.2666666667,2016,0,6.0
100,9,4.318064086139,836.8333333333,2016,0,6.0
5,10,3.411214977503,146.2333333333,2016,0,6.0
100,10,3.631840692833,837.5,2016,0,6.0
5,11,3.062358409166,147,2016,0,6.0
100,11,2.9906132631,838.0666666667,2016,0,6.0
5,12,4.094682633877,148.5666666667,2016,0,6.0
100,12,2.551636531949,839.2,2016,0,6.0
5,1,2.469553425908,147.8,2017,0,6.0
100,1,2.330002844334,840.7,2017,0,6.0
5,2,2.2367227301,146.8666666667,2017,0,6.0
100,2,2.018167488277,844,2017,0,6.0
5,3,1.718609824777,148.6666666667,2017,0,6.0
100,3,1.804358093068,842.8666666667,2017,0,6.0
5,4,1.554932698607,148.6666666667,2017,0,6.0
100,4,1.517881876789,841.6333333333,2017,0,6.0
5,5,0.8806755468249,151.9666666667,2017,0,6.0
100,5,1.432223506272,841,2017,0,6.0
5,6,1.106060653925,154,2017,0,6.0
100,6,1.302227899432,840.8666666667,2017,0,6.0
5,7,1.178686805069,154.8333333333,2017,0,6.0
100,7,2.157535595819,840.2333333333,2017,0,6.0
5,8,1.322463810444,156.4,2017,0,6.0
100,8,3.401205465198,840.6333333333,2017,0,6.0
5,9,1.955217495561,155.5666666667,2017,0,6.0
100,9,3.805700824596,840.8,2017,0,6.0
5,10,2.285190068185,154.4,2017,0,6.0
100,10,3.183981031179,840.6666666667,2017,0,6.0
5,11,2.513449430466,154.9,2017,0,6.0
100,11,2.920809799805,841.4333333333,2017,0,6.0
5,12,4.561533726752,157.3666666667,2017,0,6.0
100,12,2.433816187084,839.8333333333,2017,0,6.0
5,1,2.816720187664,155.5,2018,0,6.0
100,1,2.080348268151,842.1666666667,2018,0,6.0
5,2,2.120266713202,154.9333333333,2018,0,6.0
100,2,2.078456237912,842.9333333333,2018,0,6.0
5,3,2.168930441141,157.0666666667,2018,0,6.0
100,3,1.600560961291,843.7666666667,2018,0,6.0
5,4,1.752609618008,159.6666666667,2018,0,6.0
100,4,1.51266973,844.5333333333,2018,0,6.0
5,5,1.757011257112,159.2666666667,2018,0,6.0
100,5,1.611351966858,845.6666666667,2018,0,6.0
5,6,1.205615162849,161.4666666667,2018,0,6.0
100,6,1.313261149451,843.0666666667,2018,0,6.0
5,7,0.81688708812,163.8333333333,2018,0,6.0
100,7,1.373702585697,841.4,2018,0,6.0
5,8,0.510081872344,166.9666666667,2018,0,6.0
100,8,2.707135191187,840.4333333333,2018,0,6.0
5,9,1.956910327077,167.8666666667,2018,0,6.0
100,9,3.518107124604,840.3666666667,2018,0,6.0
5,10,2.717850655317,165.6333333333,2018,0,6.0
100,10,3.878990245983,843.7333333333,2018,0,6.0
5,11,3.44962798059,165.7666666667,2018,0,6.0
100,11,2.733759041876,845.6,2018,0,6.0
5,12,5.375124156475,167.5,2018,0,6.0
100,12,2.438624273986,843.1666666667,2018,0,6.0
5,1,2.364546574652,169.8,2015,0,13.0
100,1,2.485294126906,827.3333333333,2015,0,13.0
5,2,2.180840447545,167.3666666667,2015,0,13.0
100,2,2.315227422863,830.3,2015,0,13.0
5,3,1.409839436412,163.9666666667,2015,0,13.0
100,3,2.225341960788,831.0333333333,2015,0,13.0
5,4,1.348245486617,162.4333333333,2015,0,13.0
100,4,2.210169691592,831.2333333333,2015,0,13.0
5,5,1.107851117849,164.7333333333,2015,0,13.0
100,5,1.344436846673,832.5666666667,2015,0,13.0
5,6,1.262204997241,163.8666666667,2015,0,13.0
100,6,1.445400034077,833.3333333333,2015,0,13.0
